session_id,seq,k_before,k_after,agent,mode,repo,tool_kind,tool_name,what,result_chars,later_calls,rent_tokens,rent_usd,stratum_pick,stratum
ses_33b284ff8ffebf1EpfplipGtF4,14,3,12,opencode,vibe,dayhaysoos/nimbus,web,webfetch,,19699,1,4924.75,0.0008618312499999999,random_over_5k,opencode|web
ses_25364cf68ffejhubf01YQlKd3u,39,3,12,opencode,vibe,entireio/cli-checkpoints,other,skill,,6502,3,4876.5,0.0008533874999999999,random_over_5k,opencode|other
ses_31bb0518bffexA9Lfl8ny5Jjp1,13,3,12,opencode,human,liatrio-labs/ai-prompts,read,read,skills/ai-native-repo-bootstrap-workspace/iteration-2/polish-eval-5/report.md,6373,1,1593.25,0.0003983125,random_over_5k,opencode|read
ses_169bc2a46ffeFsUJQ2hlMp1Mji,71,3,12,opencode,vibe,Coderx85/wave,task,task,,13597,89,302533.25,,random_over_5k,opencode|task
ses_2ff556041ffe5CSAp6n2w1EIVL,51,3,12,opencode,vibe,reflexdemon/openspec-demo,write,write,src/main/java/io/vpv/spec/openspec_demo/controller/TaskController.java,5191,19,24657.25,,random_over_5k,opencode|write
ses_192700a31ffeZnbs37Py90Blhl,96,3,12,opencode,collab,danielkotsi/pantryPal,task,task,,15332,27,103491.0,,random_over_5k,opencode|task
ses_169bc2a46ffeFsUJQ2hlMp1Mji,118,3,12,opencode,vibe,Coderx85/wave,task,task,,8873,46,102039.5,,random_over_5k,opencode|task
ses_178885d42ffe8daG4lOcU4Vm8r,173,3,12,opencode,vibe,Coderx85/wave,task,task,,27696,914,6328536.0,,random_over_5k,opencode|task
ses_10a768004ffeHAmBUOMS9czhcG,10,3,12,opencode,vibe,Coderx85/wave,task,task,,24143,503,3035982.25,,random_over_5k,opencode|task
ses_178885d42ffe8daG4lOcU4Vm8r,490,3,12,opencode,vibe,Coderx85/wave,task,task,,11085,637,1765286.25,,random_over_5k,opencode|task
ses_13b35c13effe30uRj2194KcdyF,314,3,12,opencode,vibe,Coderx85/wave,task,task,,9488,634,1503848.0,,random_over_5k,opencode|task
ses_10a768004ffeHAmBUOMS9czhcG,4,3,12,opencode,vibe,Coderx85/wave,task,task,,20387,508,2589149.0,,random_over_5k,opencode|task
ses_11ffadd60ffeI1zCxJ3DTa33VG,168,3,12,opencode,collab,Coderx85/wave,task,task,,20085,358,1797607.5,,random_over_5k,opencode|task
ses_12021ee24ffeVxHtzJb9RQ3wuk,84,3,12,opencode,collab,Coderx85/wave,task,task,,16722,15,62707.5,,random_over_5k,opencode|task
ses_10a768004ffeHAmBUOMS9czhcG,303,3,12,opencode,vibe,Coderx85/wave,task,task,,16400,234,959400.0,,random_over_5k,opencode|task
ses_13b35c13effe30uRj2194KcdyF,650,3,12,opencode,vibe,Coderx85/wave,task,task,,6338,351,556159.5,,random_over_5k,opencode|task
ses_10a768004ffeHAmBUOMS9czhcG,4,3,12,opencode,vibe,Coderx85/wave,task,task,,7241,508,919607.0,,random_over_5k,opencode|task
ses_11ffadd60ffeI1zCxJ3DTa33VG,515,3,12,opencode,collab,Coderx85/wave,task,task,,15833,40,158330.0,,random_over_5k,opencode|task
ses_11ffadd60ffeI1zCxJ3DTa33VG,432,3,12,opencode,collab,Coderx85/wave,task,task,,23927,116,693883.0,,random_over_5k,opencode|task
ses_11ffadd60ffeI1zCxJ3DTa33VG,321,3,12,opencode,collab,Coderx85/wave,task,task,,5338,220,293590.0,,random_over_5k,opencode|task
ses_13b35c13effe30uRj2194KcdyF,764,3,12,opencode,vibe,Coderx85/wave,web,webfetch,,12814,251,804078.5,,random_over_5k,opencode|web
ses_17807a5ceffeFbwASFmRM2CfZr,6,3,12,opencode,human,MuskanPaliwal/cli,task,task,,12981,6,19471.5,,random_over_5k,opencode|task
ses_176b79044ffeVxJC6nvON6EMWa,2,3,12,opencode,unknown,Coderx85/wave,read,read,src/components/NotificationPage.tsx,7509,4,7509.0,,random_over_5k,opencode|read
ses_120086e04ffea4HgI6sQeEtB4H,2,3,12,opencode,collab,Coderx85/wave,read,read,src/pages/AccountPage.tsx,22169,4,22169.0,,random_over_5k,opencode|read
ses_13b1185b8ffePxOLrXbUVJGaCO,5,3,12,opencode,human,Coderx85/wave,read,read,src/modules/notification/notification-service.ts,6328,6,9492.0,,random_over_5k,opencode|read
ses_11bacaa9fffe6qGqvZ2TM0KCE9,15,3,12,opencode,collab,Coderx85/wave,read,read,server/src/modules/database/supabase/migrations/20260530064413_past_bloodstorm/migration.sql,5130,7,8977.5,,random_over_5k,opencode|read
ses_2ff556041ffe5CSAp6n2w1EIVL,59,3,12,opencode,vibe,reflexdemon/openspec-demo,write,write,src/test/java/io/vpv/spec/openspec_demo/service/TaskServiceImplTest.java,5071,11,13945.25,,random_over_5k,opencode|write
ses_13fb61926ffeZxMYq212xSML8Q,1,3,12,opencode,human,Coderx85/wave,task,task,,8947,225,503268.75,,random_over_5k,opencode|task
ses_11ffa8005ffefwBEDUm8krhZ7z,1,3,12,opencode,collab,Coderx85/wave,glob,glob,.,8968,17,38114.0,,random_over_5k,opencode|glob
ses_13fa371baffeJCqH9QVd4OKJrO,1,3,12,opencode,unknown,Coderx85/wave,glob,glob,.,9895,7,17316.25,,random_over_5k,opencode|glob
f54a1ffd-7c3f-42e7-975e-6a88eb440d69,59,3,12,claude_code,vibe,StepLogic/cos-project,web,WebSearch,AI agent education platforms courses tutorials 2025 LangChain AutoGPT,5147,16,20588.0,,random_over_5k,claude_code|web
ses_11ffadd60ffeI1zCxJ3DTa33VG,426,3,12,opencode,collab,Coderx85/wave,other,skill,,22595,121,683498.75,,random_over_5k,opencode|other
ses_190c8ffbfffei1KPJTro7tb7bH,22,3,12,opencode,vibe,galactica-labs/project-atlas,glob,glob,,7734,4,7734.0,,random_over_5k,opencode|glob
ses_1925e2d55ffeszj5DmlEvBXZ7n,4,3,12,opencode,collab,danielkotsi/pantryPal,glob,glob,.,6771,45,76173.75,,random_over_5k,opencode|glob
ses_11fa6b4e5ffeIF1i93xa8IaYe6,8,3,12,opencode,collab,Coderx85/wave,glob,glob,.,8783,5,10978.75,,random_over_5k,opencode|glob
ses_11bacaa9fffe6qGqvZ2TM0KCE9,1,3,12,opencode,collab,Coderx85/wave,glob,glob,.,8443,21,44325.75,,random_over_5k,opencode|glob
019df9cd-55af-78a1-ba56-85910d0fd078-6778b9191d07,45,3,12,codex,unknown,entireio/cli-checkpoints,other,_fetch_pr,,180592,3914,176709272.0,88.354636,top_by_rent,codex|other
019df9cd-55af-78a1-ba56-85910d0fd078-f15a3e31c54b,45,3,12,codex,collab,entireio/cli-checkpoints,other,_fetch_pr,,180592,3760,169756480.0,84.87824,top_by_rent,codex|other
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,64,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|Gap|gap|Open|open|block|Block|missing|Missing|Next|next|viewport|Browser|manual|remaining|Remaining|launch blocker|blocker"" STABILIZATION.md tests/test-inventory.md src tests -g '!*node_mo",40156,10585,106262815.0,53.1314075,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,188,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10572,106132308.0,53.066154,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,724,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10497,105379383.0,52.6896915,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,931,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10469,105098291.0,52.5491455,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1095,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""translate|right:|left:|width:|min-width:|100vw|vw|fixed"" /tmp/evorto-f2-trace/resources/b257ad4f7e56edd522ffddc458c65970468eeb31.css | head -120",40153,10449,104889674.25,52.444837125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1134,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10444,104847316.0,52.423658,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1269,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10428,104686692.0,52.343346,top_by_rent,codex|bash
cc0f3de4-3b06-47d4-bc8e-3752f9786504,2945,3,12,claude_code,human,TheurgicDuke771/DataQ,read,Read,/Users/arijit/Coding/Python/DataQ/live-login.png,348894,1200,104668200.0,52.3341,top_by_rent,claude_code|read
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1415,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '620,1040p' STABILIZATION.md",40153,10410,104498182.5,52.24909125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1413,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|FIXME|blocker|remain|remaining|out of scope|later|manual|Browser|viewport|General|glitch|mobile|stabilizationEvidence|Current|checkpoint|not covered|unsupported|unsafe|needs|should"" STABIL",40152,10410,104495580.0,52.24779,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1504,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10400,104405600.0,52.2028,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1555,3,12,codex,unknown,evorto-app/app,bash,exec_command,cat /Users/hedde/.codex/plugins/cache/openai-bundled/browser/26.601.21317/skills/control-in-app-browser/SKILL.md,40132,10394,104283002.0,52.141501,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1756,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg ""Organize this event|Participants|Event Details|Description|Register|Registration|Location"" src/app/events tests/specs/events -n",40152,10367,104063946.0,52.031973,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1789,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10363,104034157.0,52.0170785,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,2032,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '480,620p' STABILIZATION.md && sed -n '1880,2090p' STABILIZATION.md && sed -n '3810,3845p' STABILIZATION.md",40152,10329,103682502.0,51.841251,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,2042,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""finance|receipt|tax-rate|viewport|layout|overflow|direct-route|route guard"" tests/specs tests/docs src/app -g '*.{ts,html,md}'",40147,10328,103659554.0,51.829777,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,2121,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10320,103602480.0,51.80124,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,2160,3,12,codex,unknown,evorto-app/app,bash,exec_command,cat /Users/hedde/.codex/plugins/cache/openai-bundled/browser/26.601.21317/skills/control-in-app-browser/SKILL.md,40132,10316,103500428.0,51.750214,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,2402,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10279,103190881.0,51.5954405,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,2605,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|responsive|mobile|TODO|Gap|coverage|stabilization|Finance|admin|global-admin|auth|dashboard|profile|registration|tenant"" STABILIZATION.md tests/test-inventory.md src/app -g 'AGENTS.md'",40155,10250,102897187.5,51.44859375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,2620,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""admin/roles|Roles|role|viewport|horizontal|overflow|mat-table|table|container|grid|router-outlet"" src/app/admin tests/specs/admin tests/docs/roles helpers/testing -g '!**/*.map'",40154,10249,102884586.5,51.44229325,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,2718,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10238,102779282.0,51.389641,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,3107,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10196,102357644.0,51.178822,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,3153,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10192,102317488.0,51.158744,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,3211,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10187,102267293.0,51.1336465,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,3500,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10156,101956084.0,50.978042,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,3608,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10142,101815538.0,50.907769,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1442,3,12,codex,unknown,evorto-app/app,bash,exec_command,"find src/app/events -maxdepth 3 -name '*.html' -print | sort | xargs -I{} sh -c 'echo ==={}===; sed -n ""1,160p"" {}'",39125,10407,101793468.75,50.896734375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4099,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|stable layouts|/discount|/scan|/check|/profile|/events|/templates|/finance|/admin|/legal|/global-admin|/auth|create-account|login"" tests/specs tests/test-inventory.md STABILIZATION.md",40155,10076,101150445.0,50.5752225,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4734,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,10001,100400039.0,50.2000195,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4779,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9996,100349844.0,50.174922,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4827,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9991,100299649.0,50.1498245,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4932,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|mobile|General|template categor|categories|Review Next|Current |Remaining|TODO|Next"" STABILIZATION.md tests/test-inventory.md helpers/testing/stabilization-source.spec.ts src/app tests",40154,9980,100184230.0,50.092115,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5049,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9966,100048674.0,50.024337,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5083,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9963,100018557.0,50.0092785,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5121,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9958,99968362.0,49.984181,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5060,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40065,9965,99811931.25,49.905965625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5084,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40067,9963,99796880.25,49.898440125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5463,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9922,99606958.0,49.803479,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5514,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9914,99526646.0,49.763323,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5543,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9910,99486490.0,49.743245,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5584,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9903,99416217.0,49.7081085,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5488,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts,40071,9918,99356044.5,49.67802225,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5500,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40069,9916,99331051.0,49.6655255,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5677,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|FIXME|Current |Review Next|General|mobile|viewport|Browser|blocked|pending|Remaining|Next"" STABILIZATION.md",40151,9890,99273347.5,49.63667375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5695,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880373082 --job 79278552976 --log,40138,9888,99221136.0,49.610568,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5801,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9876,99145164.0,49.572582,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5746,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40071,9883,99005423.25,49.502711625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5892,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880617152 --repo evorto-app/app --job 79279389546 --log,40138,9865,98990342.5,49.49517125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5894,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880617152 --repo evorto-app/app --job 79279389183 --log,40138,9865,98990342.5,49.49517125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5787,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40071,9878,98955334.5,49.47766725,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5965,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""\bTODO\b|Not started|Needs|Incomplete|Remaining|Open|blocked|Blocker|glitch|mobile|viewport|General|Current .*checkpoint|Addressed|Stabilized|Partial"" STABILIZATION.md",40154,9857,98949494.5,49.47474725,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5979,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""Watchlist|Remaining|Current|General|viewport|mobile|global-admin|members-hub|scanner|roles|finance|templates|profile|events"" tests/test-inventory.md STABILIZATION.md helpers/testing/stabilizati",40156,9856,98944384.0,49.472192,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6046,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/playwright-skip-inventory.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9848,98864072.0,49.432036,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6065,3,12,codex,unknown,evorto-app/app,bash,exec_command,cat /Users/hedde/.codex/plugins/cache/openai-bundled/browser/26.601.21317/skills/control-in-app-browser/SKILL.md,40132,9846,98784918.0,49.392459,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6135,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/playwright-skip-inventory.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9836,98743604.0,49.371802,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6290,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9815,98532785.0,49.2663925,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6032,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/playwright-skip-inventory.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40010,9850,98524625.0,49.2623125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6247,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40071,9820,98374305.0,49.1871525,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6487,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9789,98271771.0,49.1358855,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6600,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9774,98121186.0,49.060593,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6459,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40067,9793,98094032.75,49.047016375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6473,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40071,9791,98083790.25,49.041895125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6673,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""\[ \]|TODO|Current readiness refresh checkpoint|Review Next|Next|General|mobile|viewport|Browser|blocked|fail|fails|pending|not CI-green"" STABILIZATION.md",40152,9765,98021070.0,49.010535,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5709,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26880373082 --job 79278552976 --log | rg -n ""Prune expired|Install dependencies|Configure Font|error:|##\[error\]|Missing|required|No Neon|PARENT_BRANCH_ID|Process completed|bun install|40",39646,9887,97995000.5,48.99750025,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6747,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9757,97950523.0,48.9752615,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6586,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40071,9776,97933524.0,48.966762,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6843,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9744,97820016.0,48.910008,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6960,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""NEON_LOCAL_BRANCH_TTL_HOURS|db-expiration|set-neon-local-branch-expiration|PARENT_BRANCH_ID|DELETE_BRANCH|docker compose|docker:stop|post.*stop|cleanup|down"" .github docker-compose.yml package.",40152,9730,97669740.0,48.83487,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7075,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9716,97538924.0,48.769462,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7287,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9689,97267871.0,48.6339355,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7388,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9677,97147403.0,48.5737015,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7505,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '3920,3975p' STABILIZATION.md && rg -n ""two commits ahead|SSH signing|workflow scope|push|not CI-green|Font Awesome|pending|current head|14e98312|f5d115fb|credential"" STABILIZATION.md helpers/t",40152,9663,96997194.0,48.498597,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7549,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9656,96936584.0,48.468292,top_by_rent,codex|bash
