probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,ext,json_bytes,string_leaf_chars,json_overhead_bytes,json_overhead_share,content_chars,n_newlines,n_quotes,indent_chars,newline_share,quote_share,indent_share
write,8145bac2-a86d-4acb-aee5-f15b8f572ba0,claude_code,claude-opus-4-8,373,toolu_01NTHWsDXxFHxHSo6TQSYU6M,edit,/Users/dhruvmaradiya/conductor/workspaces/whatsapp-sender/sao-paulo/apps/api/app/constants/chat.py,py,668,575,93,0.13922155688622753,374,9,6,0,0.02406417112299465,0.016042780748663103,0.0
write,8145bac2-a86d-4acb-aee5-f15b8f572ba0,claude_code,claude-opus-4-8,888,toolu_01A3vKsp3dCA7nw1HvMbd4qm,edit,/Users/dhruvmaradiya/conductor/workspaces/whatsapp-sender/sao-paulo/apps/api/app/services/files/store.py,py,674,595,79,0.1172106824925816,259,4,0,0,0.015444015444015444,0.0,0.0
write,81875c1d-c1ab-4a16-9570-af0a8d582bfa,claude_code,claude-haiku-4-5-20251001,195,toolu_01NHgYA3D2auYVXrkftLfHCB,edit,/Users/vojta/intent/workspaces/nice-build/protocodus-github-io/assets/css/style.css,other,1027,939,88,0.08568646543330087,653,17,0,36,0.026033690658499236,0.0,0.055130168453292494
write,81ae9c1f-447c-4c99-b89a-1dc212d97203,claude_code,claude-opus-4-7,51,toolu_01Q9t1Sis5vWxTYCipFm4Vef,edit,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/api/base_url_test.go,go,2673,2384,289,0.10811821922933033,1253,19,62,35,0.015163607342378291,0.04948124501197127,0.027932960893854747
write,8209f1c2-ccba-4dd6-8b9e-8d6d142183e2,claude_code,claude-opus-4-6,174,toolu_01HwXRZXneoAu5ZQujuvWhti,edit,/Users/cedricteyton/Code/agents-md-evaluator/src/api/db/remediation-repository.ts,ts,1108,910,198,0.17870036101083034,550,23,0,62,0.04181818181818182,0.0,0.11272727272727273
write,821c64d3-7f9d-41e5-bf45-2fb9a8cf4504,claude_code,claude-opus-4-6,423,toolu_012iu9XRArwj2dYrtqchAiad,edit,/Users/blittle/dev/pressy/packages/pressy/src/runtime/client.tsx,tsx,1560,1453,107,0.0685897435897436,1088,31,0,164,0.02849264705882353,0.0,0.15073529411764705
write,82ac47c3-a56d-48c9-a012-253c1bc89f3e,claude_code,claude-opus-4-7,1610,toolu_0112wJvnK18vh6kEmuCsAa8R,write,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/codex-sidebar-demo/src/main/tray.ts,ts,1211,1125,86,0.07101568951279934,1037,39,18,44,0.037608486017357765,0.017357762777242044,0.04243008678881389
write,82ac47c3-a56d-48c9-a012-253c1bc89f3e,claude_code,claude-opus-4-7,1686,toolu_01DR8SCBqSpxBNbYv6HyPdfz,write,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/codex-sidebar-demo/src/renderer/src/error-boundary.ts,ts,2144,2013,131,0.06110074626865672,1907,66,36,208,0.0346093340325118,0.018877818563188254,0.10907184058730991
write,82ac47c3-a56d-48c9-a012-253c1bc89f3e,claude_code,claude-opus-4-7,2228,toolu_01AJ4Pd7qHQXWdTrJiWKNWhg,write,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/codex-sidebar-demo/src/main/locales/en.json,json,1190,1015,175,0.14705882352941177,919,30,112,56,0.03264417845484222,0.12187159956474429,0.060935799782372145
write,82b66254-344d-4618-9cf2-e0515819af3a,claude_code,claude-opus-4-6,210,toolu_01XE8dGMbc3up5h7RU7GbYF1,edit,/Users/rodrigooliveira/git/roo-oliv/monodreams/MonoDreams/State/EntityHierarchy.cs,other,309,236,73,0.23624595469255663,84,3,0,0,0.03571428571428571,0.0,0.0
write,82cde45b-3bca-495b-bb57-17b06231c807,claude_code,claude-opus-4-6,360,toolu_012yomRfJMG21QeCBq3nRYXq,edit,/Users/ta93abe/Developer/github.com/ta93abe/me/astro.config.mjs,js,345,262,83,0.24057971014492754,71,3,2,20,0.04225352112676056,0.028169014084507043,0.28169014084507044
write,82cde45b-3bca-495b-bb57-17b06231c807,claude_code,claude-opus-4-6,564,toolu_01C74VnrMRRrcEFzefDbgzdz,edit,/Users/ta93abe/Developer/github.com/ta93abe/me/src/styles/global.css,other,243,169,74,0.3045267489711934,77,5,0,1,0.06493506493506493,0.0,0.012987012987012988
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,2437,toolu_01Skg9UXUnAPSZA9KebpuvFS,write,/Users/arijit/Coding/Python/DataQ/backend/tests/db/test_session.py,py,1589,1496,93,0.05852737570799245,1430,48,12,116,0.033566433566433566,0.008391608391608392,0.08111888111888112
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,3456,toolu_01XjRCSQ9cky8SJKpCvHuFtT,edit,/Users/arijit/Coding/Python/DataQ/backend/tests/services/test_profile_service.py,py,1401,1253,148,0.10563882940756603,996,24,36,60,0.024096385542168676,0.03614457831325301,0.060240963855421686
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,4695,toolu_016jrX4sHdeJA4NM6u5PYztc,edit,/Users/arijit/Coding/Python/DataQ/CLAUDE.md,md,1355,1272,83,0.061254612546125464,864,1,0,0,0.0011574074074074073,0.0,0.0
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,5166,toolu_011H7TiMsw18dNexuHoyeKMV,edit,/Users/arijit/Coding/Python/DataQ/backend/tests/api/test_shares.py,py,2130,1994,136,0.06384976525821597,960,20,12,60,0.020833333333333332,0.0125,0.0625
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,5327,toolu_01GJDzVQyhA3bC1wsVprG22D,edit,/Users/arijit/Coding/Python/DataQ/backend/app/services/run_service.py,py,531,448,83,0.15630885122410546,205,8,0,28,0.03902439024390244,0.0,0.13658536585365855
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,6068,toolu_015mYqqLLNkHEHnM7Ae95oUp,edit,/Users/arijit/Coding/Python/DataQ/backend/app/orchestration/adf.py,py,287,218,69,0.24041811846689895,76,0,0,0,0.0,0.0,0.0
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,7065,toolu_01RHdtgdygnyN2QTthbyDZnZ,write,/Users/arijit/Coding/Python/DataQ/backend/tests/worker/test_reaper_task.py,py,1695,1600,95,0.05604719764011799,1526,46,20,124,0.03014416775884666,0.01310615989515072,0.08125819134993446
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,7671,toolu_01FFJp2XTjGV4LwC4UfHTS9M,edit,/Users/arijit/Coding/Python/DataQ/backend/app/mcp/server.py,py,1150,1038,112,0.09739130434782609,608,10,12,92,0.01644736842105263,0.019736842105263157,0.1513157894736842
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,8559,toolu_01Skg9UXUnAPSZA9KebpuvFS,write,/Users/arijit/Coding/Python/DataQ/backend/tests/db/test_session.py,py,1589,1496,93,0.05852737570799245,1430,48,12,116,0.033566433566433566,0.008391608391608392,0.08111888111888112
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,9874,toolu_013xfiePUbWA1Uyqpc6xP3BW,edit,/Users/arijit/Coding/Python/DataQ/frontend/src/pages/Settings.tsx,tsx,920,838,82,0.0891304347826087,511,9,0,0,0.01761252446183953,0.0,0.0
write,83180c0d-bbe5-4c61-b9bc-5700e05669e4,claude_code,claude-opus-4-8,10313,toolu_01KtBTK3Gy8tPR2mVujAqCUD,write,/private/tmp/claude-501/-Users-arijit-Coding-Python-DataQ/83180c0d-bbe5-4c61-b9bc-5700e05669e4/scratchpad/parse_drawio.py,py,2515,2356,159,0.06322067594433399,2235,61,66,152,0.027293064876957495,0.02953020134228188,0.0680089485458613
write,83593aef-e71f-4c4d-8ee0-d4a440ee904c,claude_code,claude-opus-4-6,1458,toolu_01PBkQrXpuzdhzmW4dryd99G,edit,/Users/michael/Code/cipher-box-ci-debug/apps/web/src/hooks/useSharedNavigation.ts,ts,349,276,73,0.20916905444126074,121,3,0,14,0.024793388429752067,0.0,0.11570247933884298
write,83593aef-e71f-4c4d-8ee0-d4a440ee904c,claude_code,claude-opus-4-6,2951,toolu_016TZXc5qsvjCHvMZRmqrQVa,edit,/Users/michael/Code/cipher-box-ci-debug/apps/web/src/components/file-browser/TextEditorDialog.tsx,tsx,644,570,74,0.11490683229813664,291,4,0,52,0.013745704467353952,0.0,0.17869415807560138
write,83b54a53-651d-495b-8284-1144f4e30564,claude_code,claude-opus-4-6,82,toolu_01THLDJ2sF3H7CVjnmUwrbEu,edit,/hpc/compgen/projects/llm_GEO_project/beaker-kernel/beaker_kernel/kernel.py,py,1781,1625,156,0.08759124087591241,885,16,32,356,0.01807909604519774,0.03615819209039548,0.40225988700564974
write,83b54a53-651d-495b-8284-1144f4e30564,claude_code,claude-opus-4-6,117,toolu_01VG9aiAuV7gus5zc1by62bG,edit,/hpc/compgen/projects/llm_GEO_project/harmonia_metadata_agent/analysis/dstoker/harmonia/src/automation/logger.py,py,1804,1678,126,0.06984478935698447,905,24,8,84,0.026519337016574586,0.008839779005524863,0.09281767955801105
write,83b54a53-651d-495b-8284-1144f4e30564,claude_code,claude-opus-4-6,839,toolu_01SMHvgBu7mXb7roBKs8uFzR,write,/hpc/compgen/projects/llm_GEO_project/harmonia_metadata_agent/analysis/dstoker/harmonia/experiments/experiment_1_harmonia_dou2020_gdc/configs/automated/test_tracing_openrouter.yaml,yaml,1520,1446,74,0.04868421052631579,1266,43,2,76,0.0339652448657188,0.001579778830963665,0.06003159557661927
write,83b54a53-651d-495b-8284-1144f4e30564,claude_code,claude-opus-4-6,2887,toolu_01GLbHyTjLRBmY6QjAE5y3XM,edit,/hpc/compgen/projects/llm_GEO_project/harmonia_metadata_agent/analysis/dstoker/harmonia/.pre-commit-config.yaml,yaml,349,271,78,0.22349570200573066,89,2,2,22,0.02247191011235955,0.02247191011235955,0.24719101123595505
write,83b54a53-651d-495b-8284-1144f4e30564,claude_code,claude-opus-4-6,4170,toolu_01SaVG3epTpT8b4twb4hCrZH,edit,/hpc/compgen/projects/llm_GEO_project/archytas/archytas/agent.py,py,418,340,78,0.18660287081339713,142,1,4,24,0.007042253521126761,0.028169014084507043,0.16901408450704225
write,83e52473-29e7-4f1d-9435-4735bac76aa6,claude_code,claude-opus-4-6,1071,toolu_01HFBdwaDZ6hUS42gTRx3Dxw,edit,/Users/michael/Code/cipher-box/tests/load/src/workloads/byo-file-workload.ts,ts,295,227,68,0.2305084745762712,76,0,0,10,0.0,0.0,0.13157894736842105
write,83ea8135-ac8d-44d1-b34a-a01c542cd4b1,claude_code,claude-opus-4-6,10,toolu_01DfkuNo85qmPgeoBpN3f5Yu,edit,/Users/arvos/Tactic/workspaces/workspace-entire-local-cli/entire-local/pkg/ui/dashboard/checkpoint_detail.go,go,390,315,75,0.19230769230769232,118,1,0,4,0.00847457627118644,0.0,0.03389830508474576
write,8411c189-57d1-4a50-9bb4-fbe336a59229,claude_code,claude-sonnet-4-6,450,toolu_01Xq4AmVQ15zJzUNW5hPmZkK,write,/Users/vfaraji89/Documents/contribuet-github/tokalator/paper/paper-jss-07-backmatter-appendices.txt,other,36948,33354,3594,0.09727184150698279,33255,819,0,722,0.02462787550744249,0.0,0.021711020899112917
write,84549bf7-55b6-4676-8255-92eac04dcd05,claude_code,claude-sonnet-4-6,90,toolu_018ogAUkF83E23xxcvcCt4xK,edit,/Users/mae/Desktop/Develop/AgenticIDE/_shared/ASSIGNMENT_EXECUTION_PROTOCOL.md,md,383,313,70,0.18276762402088773,106,0,0,0,0.0,0.0,0.0
write,845b6789-1326-4c88-9846-1da683a6e542,claude_code,claude-opus-4-6,516,toolu_01AneHBpKywGBKzCJAjNBmfw,edit,/Users/tslater/dev/shipyard/crates/fleet-core/src/results/halt.rs,rs,1870,1740,130,0.06951871657754011,1230,31,16,321,0.025203252032520326,0.013008130081300813,0.26097560975609757
write,848af30a-720a-4740-bd55-814d8e221f7a,claude_code,claude-sonnet-4-5-20250929,265,toolu_01ENsY5ve4GrGx4KE9CYNqvX,edit,/Users/balkhaev/mycode/yep/apps/tui/src/tui/views/StatusView.tsx,tsx,581,495,86,0.14802065404475043,219,5,0,4,0.0228310502283105,0.0,0.0182648401826484
write,848af30a-720a-4740-bd55-814d8e221f7a,claude_code,claude-sonnet-4-5-20250929,535,toolu_016hNL74pgX5s9CPLwLjWmf9,edit,/Users/balkhaev/mycode/yep/apps/tui/src/mem/core/git-metadata.ts,ts,1346,837,509,0.37815750371471024,394,10,0,9,0.025380710659898477,0.0,0.02284263959390863
write,84931863-f80f-4dbc-b2c2-6607fad742e1,claude_code,claude-sonnet-4-6,28,toolu_017GeYrNqPmXV8XR2SCjwyPT,edit,/Users/135yshr/projects/135yshr/documents/articles/98473f8e119657.md,md,516,409,107,0.20736434108527133,226,5,2,20,0.022123893805309734,0.008849557522123894,0.08849557522123894
write,849c41f1-71ec-4fff-9d53-d27a2f4b5abd,claude_code,claude-opus-4-7,702,toolu_01GERBP6cBaPha3cJhgvzLMP,edit,C:\Users\alexs\Documents\Code\CodeWalk\codewalk\src\engine\segmenter.ts,ts,454,366,88,0.19383259911894274,168,4,2,36,0.023809523809523808,0.011904761904761904,0.21428571428571427
write,849c41f1-71ec-4fff-9d53-d27a2f4b5abd,claude_code,claude-opus-4-7,981,toolu_01Jj83FEey1xaZ8WRpfNC5Ah,edit,C:\Users\alexs\Documents\Code\CodeWalk\codewalk\src\providers\commentController.ts,ts,1084,972,112,0.1033210332103321,460,10,6,54,0.021739130434782608,0.013043478260869565,0.11739130434782609
write,84e38287-7795-4457-b9e3-276a269960ee,claude_code,claude-opus-4-6,674,toolu_01GYABN3DtnBB1oAKV3QZYVB,edit,/Users/oryan/dev/orbkit/packages/core/src/utils/color.test.ts,ts,199,131,68,0.3417085427135678,40,0,0,4,0.0,0.0,0.1
write,84e38287-7795-4457-b9e3-276a269960ee,claude_code,claude-opus-4-6,1555,toolu_01GxoBv4gLQuW1onP6uhTDpg,write,/Users/oryan/dev/orbkit/plans/14-testing-strategy.md,md,7140,6834,306,0.04285714285714286,6782,229,24,274,0.03376585078148039,0.003538779121203185,0.040401061633736364
write,84eb2fa5-f654-4895-adc7-82f6baf9efb5,claude_code,claude-opus-4-6,110,toolu_0152kBUEv3AoziksPjLvAunH,edit,/home/greg/Developer/ai.rb/web/app.rb,other,1628,1512,116,0.07125307125307126,1410,32,10,468,0.02269503546099291,0.0070921985815602835,0.33191489361702126
write,851da706-d87f-4a57-aa58-2d20610f4497,claude_code,claude-opus-4-6,1037,toolu_01LSi5qmdCnJwWmc8AFQN3wa,edit,/Users/ta93abe/Developer/github.com/ta93abe/data-engineering-with-cloudflare/ingestion/src/services/oura.ts,ts,288,220,68,0.2361111111111111,61,0,0,4,0.0,0.0,0.06557377049180328
write,851da706-d87f-4a57-aa58-2d20610f4497,claude_code,claude-opus-4-6,1172,toolu_0137AAv4FwD45LNB5buhfwaa,edit,/Users/ta93abe/Developer/github.com/ta93abe/data-engineering-with-cloudflare/parquet-encoder/src/lib.rs,rs,302,234,68,0.2251655629139073,66,0,0,12,0.0,0.0,0.18181818181818182
write,8523ac1b-5943-4ae3-85f5-293f5933fa8b,claude_code,claude-opus-4-7,146,toolu_01S4Vv6wzSUuwogBwRSyobsF,edit,/Users/gtrrz-victor/wks/cli/fix-tty-detection/cmd/entire/cli/doctor.go,go,161,94,67,0.4161490683229814,7,0,0,0,0.0,0.0,0.0
write,8523ac1b-5943-4ae3-85f5-293f5933fa8b,claude_code,claude-opus-4-7,216,toolu_01JihaA5noqDbYfzXJvZSnai,edit,/Users/gtrrz-victor/wks/cli/fix-tty-detection/cmd/entire/cli/strategy/manual_commit_hooks.go,go,228,158,70,0.30701754385964913,47,0,0,1,0.0,0.0,0.02127659574468085
write,853aaf30-d524-40e6-a8d5-3f11a23528b3,claude_code,claude-opus-4-7,327,toolu_01YEdvpEonRRRM6mZrBiPhud,edit,/home/noah/projects/readaloud/e2e/tests/accidental-navigation.test.js,js,625,535,90,0.144,215,2,2,5,0.009302325581395349,0.009302325581395349,0.023255813953488372
write,853aaf30-d524-40e6-a8d5-3f11a23528b3,claude_code,claude-opus-4-7,592,toolu_01SUXAUXx5K8Wfr795E2X2R5,edit,/home/noah/projects/readaloud/cells/app/checks/default.nix,other,445,361,84,0.18876404494382024,158,8,0,40,0.05063291139240506,0.0,0.25316455696202533
write,853aaf30-d524-40e6-a8d5-3f11a23528b3,claude_code,claude-opus-4-7,594,toolu_01FYTTybZXL5zsUuPcVmL1St,edit,/home/noah/projects/readaloud/cells/app/checks/coverage.nix,other,284,204,80,0.28169014084507044,71,6,0,10,0.08450704225352113,0.0,0.14084507042253522
write,854d4222-a91a-4175-8b17-7a3882de96e8,claude_code,claude-opus-4-6,142,toolu_012TsmvQod1Egps8kDeRMWPF,edit,/home/hj/2026/project/adelie-investment/CLAUDE.md,md,545,388,157,0.28807339449541286,136,1,0,0,0.007352941176470588,0.0,0.0
write,8603fa2a-25c9-4c76-87d4-83228bd296a6,claude_code,claude-opus-4-8,2267,toolu_01UyziGnuSQgvVC7Ym1zW5nn,edit,/Users/arijit/Coding/Python/DataQ/backend/app/orchestration/adf.py,py,277,203,74,0.26714801444043323,71,3,0,0,0.04225352112676056,0.0,0.0
write,8603fa2a-25c9-4c76-87d4-83228bd296a6,claude_code,claude-opus-4-8,2374,toolu_01XsvgUeWESyam8VgpTt7Jac,edit,/Users/arijit/Coding/Python/DataQ/docker-compose.yml,yaml,496,424,72,0.14516129032258066,269,3,0,16,0.011152416356877323,0.0,0.05947955390334572
write,8603fa2a-25c9-4c76-87d4-83228bd296a6,claude_code,claude-opus-4-8,2888,toolu_01FB8o5h6tMsVnZcRAghCQ1v,edit,/Users/arijit/Coding/Python/DataQ/frontend/src/pages/Home.tsx,tsx,1253,1139,114,0.09098164405426976,543,9,10,84,0.016574585635359115,0.01841620626151013,0.15469613259668508
write,8603fa2a-25c9-4c76-87d4-83228bd296a6,claude_code,claude-opus-4-8,4489,toolu_01WWt94AMXWtf7TVA7wcWAYv,edit,/Users/arijit/Coding/Python/DataQ/frontend/src/pages/Connections.tsx,tsx,1435,1333,102,0.0710801393728223,847,22,0,92,0.025974025974025976,0.0,0.10861865407319952
write,8603fa2a-25c9-4c76-87d4-83228bd296a6,claude_code,claude-opus-4-8,6120,toolu_01YM1EzAuw4XacXaaQM2ELQ2,edit,/Users/arijit/Coding/Python/DataQ/backend/app/services/profile_service.py,py,243,175,68,0.27983539094650206,56,0,0,0,0.0,0.0,0.0
write,8603fa2a-25c9-4c76-87d4-83228bd296a6,claude_code,claude-opus-4-8,6640,toolu_018cZbdJA9LjzLykXQyX2rcx,edit,/Users/arijit/Coding/Python/DataQ/frontend/src/pages/Home.tsx,tsx,1264,1158,106,0.08386075949367089,261,8,0,4,0.03065134099616858,0.0,0.01532567049808429
write,8603fa2a-25c9-4c76-87d4-83228bd296a6,claude_code,claude-opus-4-8,7692,toolu_01TM3Ge9Yx8s2ESnjMgTs4mr,edit,/Users/arijit/Coding/Python/DataQ/docs/progress.md,md,175,107,68,0.38857142857142857,29,0,0,0,0.0,0.0,0.0
write,8603fa2a-25c9-4c76-87d4-83228bd296a6,claude_code,claude-opus-4-8,8237,toolu_01AY1uRFXRfWJF6r3sHt1F78,edit,/Users/arijit/Coding/Python/DataQ/frontend/src/components/checks/CheckDrawer.tsx,tsx,1003,903,100,0.09970089730807577,401,10,0,8,0.02493765586034913,0.0,0.0199501246882793
write,860e6667-2900-4784-800e-9e46bbea3ec6,claude_code,claude-opus-4-8,464,toolu_014m5AmxZMB17VU85foBRyGy,edit,/Users/wilson/projects/rb/jsonrpc-middleware/lib/jsonrpc/notification.rb,other,739,643,96,0.12990527740189445,282,14,0,56,0.04964539007092199,0.0,0.19858156028368795
write,8610e9fd-f237-4d68-8794-31293b927da0,claude_code,claude-sonnet-4-5-20250929,2092,toolu_01NnDzVJuxAJd5fNZiGQsjva,write,REDACTED.md,md,7019,6757,262,0.03732725459467161,6746,191,6,57,0.028313074414467832,0.0008894159501927068,0.008449451526830715
write,8619b0bf-94e8-4702-834d-4209dd770466,claude_code,claude-opus-4-6,1469,toolu_01M7rv3FG6VtjSmgwVj1gMg3,edit,/Users/marcus/conductor/workspaces/brain/cape-town/app/src/server/extraction/document-ingestion.ts,ts,589,514,75,0.1273344651952462,232,4,0,38,0.017241379310344827,0.0,0.16379310344827586
write,8619ea54-7ffc-44fb-96ff-4c199b70945e,claude_code,claude-opus-4-8,1452,toolu_01Gk2AcN6BQAtfeQoQo5B3aM,edit,/Users/scottdensmore/Developer/scottdensmore/agent-brain-visualizer/src/main/java/io/github/glaforge/agybrainviz/CodexSessionReader.java,other,1514,1420,94,0.062087186261558784,848,15,2,148,0.01768867924528302,0.0023584905660377358,0.17452830188679244
write,8619ea54-7ffc-44fb-96ff-4c199b70945e,claude_code,claude-opus-4-8,2178,toolu_01GoHZPRG34gyY893BieyjCQ,write,/Users/scottdensmore/Developer/scottdensmore/agent-brain-visualizer/src/test/java/io/github/glaforge/agybrainviz/NormalizedStepsTest.java,other,3445,3276,169,0.04905660377358491,3139,84,54,374,0.0267601146862058,0.017202930869703727,0.11914622491239248
write,8619ea54-7ffc-44fb-96ff-4c199b70945e,claude_code,claude-opus-4-8,3037,toolu_01HuKXBqC4e1LurafMLkJXaa,write,/Users/scottdensmore/Developer/scottdensmore/agent-brain-visualizer/src/test/js/mine.test.js,js,4163,3904,259,0.06221474897910161,3812,112,106,352,0.02938090241343127,0.027806925498426022,0.09233997901364113
write,8619ea54-7ffc-44fb-96ff-4c199b70945e,claude_code,claude-opus-4-8,3248,toolu_01BtSsWwr8GHbRe39oLagXtX,edit,/Users/scottdensmore/Developer/scottdensmore/agent-brain-visualizer/src/main/java/io/github/glaforge/agybrainviz/SessionCollector.java,other,762,684,78,0.10236220472440945,277,3,2,48,0.010830324909747292,0.007220216606498195,0.17328519855595667
write,8664cd31-ce72-4f73-a461-924f80eca041,claude_code,claude-opus-4-7,356,toolu_01B3scyNZuJxaULxkBQyB4Sj,edit,/home/coder/git/entireio/cli-review/cmd/entire/cli/checkpoint/remote/util_test.go,go,3651,3157,494,0.13530539578197753,1543,32,90,91,0.020738820479585224,0.05832793259883344,0.05897602073882048
write,8664cd31-ce72-4f73-a461-924f80eca041,claude_code,claude-opus-4-7,529,toolu_01Phwo87bxBsDZ4DUWEthVTo,edit,/home/coder/git/entireio/cli-review/cmd/entire/cli/checkpoint/remote/util_test.go,go,861,763,98,0.11382113821138211,59,0,0,0,0.0,0.0,0.0
write,86ef3d81-0d40-4d39-b561-2a3c04ae81f7,claude_code,claude-opus-4-6,50,toolu_01GEVPrdB1G41KnfTCwKm4i2,edit,/Users/michael/Code/cipher-box/.planning/milestones/m3/ROADMAP.md,md,515,441,74,0.1436893203883495,188,3,0,0,0.015957446808510637,0.0,0.0
write,86f7230f-16a2-4201-9dae-105c1789c2c6,claude_code,claude-opus-4-8,262,toolu_01GRQ8MUwUPuDPmrafRHFhau,edit,/Users/scottdensmore/Developer/scottdensmore/cakebrew/.gitignore,other,212,139,73,0.3443396226415094,50,4,0,0,0.08,0.0,0.0
write,86f7230f-16a2-4201-9dae-105c1789c2c6,claude_code,claude-opus-4-8,4451,toolu_01LeUTeKdBqk4tGrstQyCuZn,edit,/Users/scottdensmore/Developer/scottdensmore/cakebrew/CakebrewTests/BPHomebrewManagerTests.m,other,1100,976,124,0.11272727272727273,478,17,0,13,0.03556485355648536,0.0,0.027196652719665274
write,873e822f-4271-44c3-a58d-b095ed7590ee,claude_code,claude-opus-4-6,783,toolu_01DjUjqs8hQMT9pGJvGaMtQh,write,/Users/melagiri/Workspace/codeInsights/code-insights/.claude/hookify.tdd-domain-check.local.md,md,1389,1331,58,0.04175665946724262,1237,27,0,10,0.021827000808407437,0.0,0.008084074373484237
write,874fb4a7-503c-4798-96cf-bcffb26437fa,claude_code,claude-opus-4-8,1051,toolu_012jwqKQvuhXxr89iSfdPhSp,write,/Users/dhruvmaradiya/conductor/workspaces/whatsapp-sender/sao-paulo/apps/api/scripts/verify_sandbox_mounts.py,py,9077,8596,481,0.05299107634681062,8487,187,244,800,0.022033698597855544,0.028749852715918463,0.09426181218333922
write,878d2380-111e-4719-a814-bbe190012838,claude_code,claude-opus-4-6,82,toolu_01SLi4oH7smkCd9AoB1uRoTw,edit,/Users/cyyeh/Desktop/duckdb-data-agent/backend/app/mcp_sse.py,py,1047,948,99,0.09455587392550144,580,8,12,160,0.013793103448275862,0.020689655172413793,0.27586206896551724
write,87a57dbf-71f2-4baa-ba42-30050df564f8,claude_code,claude-opus-4-7,250,toolu_01KhLTMQHXnCoeNzuizrG1t5,edit,/home/armel/Projects/OSS/bmad-module-skill-forge/_bmad-output/implementation-artifacts/4-9-export-maintenance-campaign-report.md,md,483,408,75,0.15527950310559005,204,1,0,0,0.004901960784313725,0.0,0.0
write,88349e6c-77f2-4b13-8bbf-8fe3962bab7b,claude_code,claude-opus-4-8,179,toolu_014RLq6xEFGfs5XBnUGzESaj,edit,/Users/heath/code/fornax/src-tauri/src/core/config.rs,rs,478,399,79,0.16527196652719664,190,6,0,72,0.031578947368421054,0.0,0.37894736842105264
write,88349e6c-77f2-4b13-8bbf-8fe3962bab7b,claude_code,claude-opus-4-8,240,toolu_01KGd8BueHha2kuXdbJU82Mo,edit,/Users/heath/code/fornax/src-tauri/src/core/storage.rs,rs,1147,1058,89,0.07759372275501308,836,18,0,500,0.0215311004784689,0.0,0.5980861244019139
write,888c4468-79b3-4d0f-b445-223ef1f2bb09,claude_code,claude-opus-4-6,330,toolu_01QSrtv42fH6r9ffNqYobtko,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/trail_cmd.go,go,198,129,69,0.3484848484848485,45,0,2,0,0.0,0.044444444444444446,0.0
write,8890cf94-0204-443b-b0d3-c34f03f15446,claude_code,claude-opus-4-8,324,toolu_01KZDrDJdjiKPTT19ekcWeDm,edit,/Users/ericson/Workspace/Rust/ars-ui.worktrees/impl-296/spec/components/specialized/image-cropper.md,md,2319,2212,107,0.046140577835273824,919,17,0,268,0.018498367791077257,0.0,0.2916213275299238
write,8890cf94-0204-443b-b0d3-c34f03f15446,claude_code,claude-opus-4-8,962,toolu_01BMY8FH4D9kSry2HSRkUULo,edit,/Users/ericson/Workspace/Rust/ars-ui.worktrees/impl-296/crates/ars-components/src/specialized/image_cropper/mod.rs,rs,4673,4500,173,0.037021185533918255,2572,55,0,876,0.021384136858475893,0.0,0.3405909797822706
write,8890cf94-0204-443b-b0d3-c34f03f15446,claude_code,claude-opus-4-8,1047,toolu_017ACjbTL5pwFfh6vQWgeSf3,edit,/Users/ericson/Workspace/Rust/ars-ui.worktrees/impl-296/spec/components/specialized/image-cropper.md,md,4341,4186,155,0.03570605851186363,2422,48,0,844,0.01981833195706028,0.0,0.34847233691164325
write,88c8cc30-dd5c-4852-a20a-f791c848c9e0,claude_code,claude-opus-4-6,452,toolu_01HE4KWihckCmdSKWm6LhNqS,edit,/Users/marcus/conductor/workspaces/brain-v1/lahore-v1/docs/requirements/mcp-tool-registry/acceptance-criteria.md,md,2168,2014,154,0.07103321033210332,1229,39,20,0,0.03173311635475997,0.01627339300244101,0.0
